SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_103440	Fosinopril	ACE	10uM	HELA	24h	
LINCSCP_103441	Fosinopril	ACE	3.33uM	HELA	24h	
LINCSCP_103442	Fosinopril	ACE	1.11uM	HELA	24h	
LINCSCP_103443	Fosinopril	ACE	0.37uM	HELA	24h	
LINCSCP_103444	Fosinopril	ACE	0.12uM	HELA	24h	
LINCSCP_103445	Fosinopril	ACE	0.04uM	HELA	24h	
LINCSCP_120233	Fosinopril	ACE	10uM	HT29	24h	
LINCSCP_120234	Fosinopril	ACE	3.33uM	HT29	24h	
LINCSCP_120236	Fosinopril	ACE	0.37uM	HT29	24h	
LINCSCP_120238	Fosinopril	ACE	0.04uM	HT29	24h	
LINCSCP_136815	Fosinopril	ACE	0.37uM	MCF7	24h	
LINCSCP_136817	Fosinopril	ACE	0.04uM	MCF7	24h	
LINCSCP_155022	Fosinopril	ACE	0.37uM	PC3	24h	
LINCSCP_168619	Fosinopril	ACE	10uM	YAPC	24h	
LINCSCP_168620	Fosinopril	ACE	3.33uM	YAPC	24h	
LINCSCP_168621	Fosinopril	ACE	1.11uM	YAPC	24h	
LINCSCP_168622	Fosinopril	ACE	0.37uM	YAPC	24h	
LINCSCP_168623	Fosinopril	ACE	0.12uM	YAPC	24h	
LINCSCP_168624	Fosinopril	ACE	0.04uM	YAPC	24h	
LINCSCP_3061	Fosinopril	ACE	10uM	A375	6h	1
LINCSCP_47275	Fosinopril	ACE	10uM	PC3	24h	0
LINCSCP_73295	Fosinopril	ACE	10uM	A375	24h	
LINCSCP_73300	Fosinopril	ACE	0.04uM	A375	24h	
LINCSCP_91630	Fosinopril	ACE	10uM	HA1E	24h	
LINCSCP_91632	Fosinopril	ACE	1.11uM	HA1E	24h	
LINCSCP_91633	Fosinopril	ACE	0.37uM	HA1E	24h	
LINCSCP_91635	Fosinopril	ACE	0.04uM	HA1E	24h	
