SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_108503	Candesartan	AGTR1	10uM	HELA	24h	
LINCSCP_108504	Candesartan	AGTR1	3.33uM	HELA	24h	
LINCSCP_108505	Candesartan	AGTR1	1.11uM	HELA	24h	
LINCSCP_108506	Candesartan	AGTR1	0.37uM	HELA	24h	
LINCSCP_108508	Candesartan	AGTR1	0.04uM	HELA	24h	
LINCSCP_125302	Candesartan	AGTR1	10uM	HT29	24h	
LINCSCP_125303	Candesartan	AGTR1	3.33uM	HT29	24h	
LINCSCP_125304	Candesartan	AGTR1	1.11uM	HT29	24h	
LINCSCP_125305	Candesartan	AGTR1	0.37uM	HT29	24h	
LINCSCP_125306	Candesartan	AGTR1	0.12uM	HT29	24h	
LINCSCP_141887	Candesartan	AGTR1	10uM	MCF7	24h	
LINCSCP_14843	Candesartan	AGTR1	10uM	HA1E	6h	1
LINCSCP_173681	Candesartan	AGTR1	10uM	YAPC	24h	
LINCSCP_203882	Candesartan	AGTR1	10uM	ASC	24h	1
LINCSCP_25159	Candesartan	AGTR1	10uM	HT29	6h	1
LINCSCP_2561	Candesartan	AGTR1	10uM	A375	6h	1
LINCSCP_262051	Candesartan	AGTR1	10uM	NPC	24h	1
LINCSCP_34732	Candesartan	AGTR1	10uM	MCF7	6h	1
LINCSCP_44506	Candesartan	AGTR1	10uM	PC3	24h	0
LINCSCP_44618	Candesartan	AGTR1	10uM	PC3	6h	1
LINCSCP_48048	Candesartan	AGTR1	10uM	PC3	6h	1
LINCSCP_78341	Candesartan	AGTR1	3.33uM	A375	24h	
LINCSCP_96672	Candesartan	AGTR1	10uM	HA1E	24h	
LINCSCP_96674	Candesartan	AGTR1	1.11uM	HA1E	24h	
LINCSCP_96677	Candesartan	AGTR1	0.04uM	HA1E	24h	
