SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10243	Enalapril	ACE	0.01uM	A549	6h	0
LINCSCP_10244	Enalapril	ACE	1uM	A549	6h	1
LINCSCP_10245	Enalapril	ACE	3uM	A549	6h	0
LINCSCP_106310	Enalapril	ACE	10uM	HELA	24h	
LINCSCP_106314	Enalapril	ACE	0.12uM	HELA	24h	
LINCSCP_123107	Enalapril	ACE	1.11uM	HT29	24h	
LINCSCP_123109	Enalapril	ACE	0.12uM	HT29	24h	
LINCSCP_123110	Enalapril	ACE	0.04uM	HT29	24h	
LINCSCP_139686	Enalapril	ACE	10uM	MCF7	24h	
LINCSCP_139689	Enalapril	ACE	0.37uM	MCF7	24h	
LINCSCP_139690	Enalapril	ACE	0.12uM	MCF7	24h	
LINCSCP_139691	Enalapril	ACE	0.04uM	MCF7	24h	
LINCSCP_14469	Enalapril	ACE	10uM	HA1E	24h	0
LINCSCP_14578	Enalapril	ACE	10uM	HA1E	6h	0
LINCSCP_157887	Enalapril	ACE	10uM	PC3	24h	
LINCSCP_157890	Enalapril	ACE	0.37uM	PC3	24h	
LINCSCP_16216	Enalaprilat	ACE	10uM	HA1E	6h	1
LINCSCP_16967	Bonuten	ACE	10uM	HA1E	6h	1
LINCSCP_171488	Enalapril	ACE	10uM	YAPC	24h	
LINCSCP_171489	Enalapril	ACE	3.33uM	YAPC	24h	
LINCSCP_171492	Enalapril	ACE	0.12uM	YAPC	24h	
LINCSCP_18594	Enalapril	ACE	10uM	HCC515	24h	0
LINCSCP_192067	Enalapril	ACE	10uM	A549	6h	0
LINCSCP_1955	Enalaprilat	ACE	10uM	A375	6h	1
LINCSCP_202770	Enalapril	ACE	0.001uM	A549	6h	0
LINCSCP_21094	Enalapril	ACE	0.001uM	HCC515	6h	0
LINCSCP_21095	Enalapril	ACE	0.01uM	HCC515	6h	1
LINCSCP_21096	Enalapril	ACE	10uM	HCC515	6h	0
LINCSCP_21097	Enalapril	ACE	3uM	HCC515	6h	0
LINCSCP_218343	Enalapril	ACE	0.1uM	HCC515	6h	0
LINCSCP_226718	Enalapril	ACE	10uM	HT29	6h	0
LINCSCP_240951	Enalapril	ACE	10uM	MCF7	6h	0
LINCSCP_243779	Enalapril	ACE	10uM	MCF7	6h	0
LINCSCP_272276	Bonuten	ACE	10uM	PC3	6h	1
LINCSCP_27317	Bonuten	ACE	10uM	HT29	6h	1
LINCSCP_281003	Enalapril	ACE	1uM	PC3	6h	0
LINCSCP_296067	Bonuten	ACE	10uM	VCAP	24h	0
LINCSCP_296288	Bonuten	ACE	10uM	VCAP	6h	1
LINCSCP_38873	Enalapril	ACE	0.001uM	MCF7	6h	1
LINCSCP_44401	Enalapril	ACE	10uM	PC3	24h	0
LINCSCP_47317	Bonuten	ACE	10uM	PC3	24h	0
LINCSCP_49799	Enalapril	ACE	0.01uM	PC3	6h	1
LINCSCP_6886	Enalapril	ACE	10uM	A549	24h	0
LINCSCP_76146	Enalapril	ACE	10uM	A375	24h	
LINCSCP_76148	Enalapril	ACE	1.11uM	A375	24h	
LINCSCP_94478	Enalapril	ACE	10uM	HA1E	24h	
LINCSCP_94481	Enalapril	ACE	0.37uM	HA1E	24h	
LINCSCP_94483	Enalapril	ACE	0.04uM	HA1E	24h	
