SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_16404	Carbetocin	OXTR	10uM	HA1E	6h	1
LINCSCP_20189	Carbetocin	OXTR	10uM	HCC515	6h	1
LINCSCP_203385	Carbetocin	OXTR	10uM	ASC	24h	1
LINCSCP_2101	Carbetocin	OXTR	10uM	A375	6h	1
LINCSCP_261570	Carbetocin	OXTR	10uM	NPC	24h	1
LINCSCP_32096	Carbetocin	OXTR	10uM	MCF7	24h	0
LINCSCP_32281	Carbetocin	OXTR	10uM	MCF7	6h	1
LINCSCP_46405	Carbetocin	OXTR	10uM	PC3	24h	0
LINCSCP_46539	Carbetocin	OXTR	10uM	PC3	6h	1
LINCSCP_58685	Carbetocin	OXTR	10uM	VCAP	6h	1
LINCSCP_6230	Carbetocin	OXTR	10uM	A549	6h	1
