ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
10451	VAV3	3.2391	7e-4
29763	PACSIN3	2.8374	8e-4
9641	IKBKE	2.5663	0.001
7376	NR1H2	2.5947	0.0015
6657	SOX2	2.3079	0.0018
5641	LGMN	2.5345	0.0022
4067	LYN	5.6261	0.0024
29890	RBM15B	2.024	0.0029
256364	EML3	1.8858	0.0049
596	BCL2	2.1924	0.0057
9097	USP14	1.8253	0.0059
7015	TERT	2.0763	0.0066
1786	DNMT1	2.1143	0.0068
10525	HYOU1	2.8954	0.0071
5909	RAP1GAP	1.9843	0.0072
56654	NPDC1	1.7655	0.0075
55179	FAIM	1.725	0.0075
51015	ISOC1	1.5838	0.0083
8349	HIST2H2BE	1.6733	0.0084
8321	FZD1	1.6295	0.009
79073	TMEM109	2.2538	0.0113
4312	MMP1	1.9719	0.0121
11000	SLC27A3	2.5233	0.0122
3308	HSPA4	2.0787	0.0123
11073	TOPBP1	1.5052	0.0124
8569	MKNK1	1.5194	0.0126
84722	PSRC1	1.3838	0.0137
6850	SYK	1.7004	0.0137
10329	TMEM5	1.3836	0.0139
57149	LYRM1	1.4483	0.0153
1861	TOR1A	1.2654	0.0162
4780	NFE2L2	1.4653	0.0194
55111	PLEKHJ1	3.8093	0.0198
652	BMP4	1.3342	0.0204
93594	TBC1D31	1.4475	0.0205
780	DDR1	1.4001	0.0206
79090	TRAPPC6A	1.2534	0.0212
51385	ZNF589	1.1896	0.0214
949	SCARB1	2.0272	0.022
9897	KIAA0196	1.3478	0.0234
3508	IGHMBP2	1.2183	0.0236
1399	CRKL	2.4891	0.0253
8444	DYRK3	1.3614	0.0267
10123	ARL4C	1.239	0.0277
9267	CYTH1	1.1898	0.0287
11261	CHP1	1.3688	0.0296
5873	RAB27A	1.1192	0.0313
4891	SLC11A2	1.2939	0.0344
57406	ABHD6	1.1833	0.0351
51599	LSR	4.7695	0.0352
1052	CEBPD	1.193	0.0355
9917	FAM20B	1.4491	0.0362
25803	SPDEF	2.3645	0.0368
29911	HOOK2	1.2304	0.0371
9276	COPB2	1.0569	0.0396
8869	ST3GAL5	4.6649	0.0397
9761	MLEC	1.3515	0.0399
2185	PTK2B	1.406	0.04
348	APOE	1.5355	0.0411
23378	RRP8	1.1199	0.0423
9488	PIGB	1.4521	0.0443
6193	RPS5	1.0931	0.0448
2625	GATA3	1.1184	0.0454
6919	TCEA2	1.0263	0.046
9016	SLC25A14	0.9734	0.047
5708	PSMD2	0.9716	0.0471
6810	STX4	1.041	0.0473
79187	FSD1	0.9404	0.0478
6856	SYPL1	0.9358	0.0483
55746	NUP133	0.9263	0.0497
23011	RAB21	0.9795	0.0503
4794	NFKBIE	0.9569	0.0508
79170	PRR15L	0.9374	0.0516
55847	CISD1	1.4062	0.0519
5108	PCM1	0.9088	0.0521
701	BUB1B	1.0252	0.0528
5792	PTPRF	1.1616	0.0558
7159	TP53BP2	0.8953	0.0575
29083	GTPBP8	1.1877	0.0581
79850	FAM57A	0.9408	0.0609
5891	MOK	0.9702	0.061
7852	CXCR4	0.9026	0.0616
10206	TRIM13	1.4974	0.0619
6915	TBXA2R	4.3005	0.0626
9851	KIAA0753	0.9031	0.0642
4482	MSRA	2.3179	0.0672
9053	MAP7	1.0482	0.0679
29103	DNAJC15	1.4056	0.0706
9170	LPAR2	1.0272	0.0712
9653	HS2ST1	4.1954	0.072
5255	PHKA1	0.9891	0.0761
64781	CERK	0.9563	0.077
11151	CORO1A	1.1705	0.0773
847	CAT	0.8544	0.0817
8900	CCNA1	2.7264	0.0839
9552	SPAG7	0.8521	0.088
2961	GTF2E2	1.0366	0.0931
5529	PPP2R5E	1.0919	0.0941
7466	WFS1	1.2034	0.0962
2920	CXCL2	4.0555	0.0969
79961	DENND2D	1.1754	0.0996
178	AGL	0.8649	0.1004
7296	TXNRD1	1.0667	0.1056
9813	EFCAB14	1.1911	0.1059
10013	HDAC6	1.5972	0.1228
3815	KIT	0.9619	0.1267
4846	NOS3	0.8818	0.1269
64428	NARFL	3.664	0.1312
51005	AMDHD2	3.6084	0.134
4817	NIT1	0.8577	0.1391
10237	SLC35B1	0.8996	0.1427
55011	PIH1D1	0.8636	0.1445
27032	ATP2C1	0.9871	0.1459
6909	TBX2	3.5042	0.149
11031	RAB31	1.8951	0.1507
10057	ABCC5	3.4758	0.1525
3553	IL1B	0.9607	0.1563
5321	PLA2G4A	0.9978	0.1564
8678	BECN1	0.8716	0.157
3566	IL4R	1.1314	0.1688
8720	MBTPS1	0.896	0.1737
51070	NOSIP	0.9514	0.178
10845	CLPX	1.018	0.1782
5927	KDM5A	0.8913	0.1821
4208	MEF2C	3.2201	0.1946
1676	DFFA	0.8536	0.211
9833	MELK	0.9823	0.2134
9924	PAN2	1.1168	0.2363
6195	RPS6KA1	1.2396	0.2368
79174	CRELD2	0.854	0.2504
1870	E2F2	2.8604	0.2633
10776	ARPP19	1.9271	0.2808
55893	ZNF395	1.0637	0.2857
