ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
2778	GNAS	2.7684	0.0011
4792	NFKBIA	2	0.0014
3162	HMOX1	1.7336	0.0031
2058	EPRS	1.7288	0.0033
5708	PSMD2	1.7741	0.0037
1213	CLTC	1.592	0.0041
23463	ICMT	1.5848	0.0044
6390	SDHB	1.6044	0.0045
387	RHOA	1.5829	0.0054
2624	GATA2	1.8118	0.0057
57048	PLSCR3	1.5829	0.0057
9276	COPB2	1.4941	0.006
23338	JADE2	1.4968	0.0064
4200	ME2	2.453	0.0066
976	ADGRE5	1.5615	0.007
29082	CHMP4A	1.6008	0.0075
10606	PAICS	1.6568	0.0076
3611	ILK	1.4701	0.0076
6509	SLC1A4	1.591	0.0096
23076	RRP1B	1.2917	0.0097
23499	MACF1	1.3863	0.0099
23647	ARFIP2	1.3771	0.0102
5050	PAFAH1B3	1.4869	0.0105
9448	MAP4K4	1.3066	0.0114
1282	COL4A1	1.2614	0.0134
10670	RRAGA	1.2105	0.0135
6275	S100A4	1.6086	0.0137
3909	LAMA3	1.6601	0.0139
6347	CCL2	1.4394	0.0139
6117	RPA1	1.2791	0.014
54915	YTHDF1	1.4386	0.0141
55127	HEATR1	1.197	0.0141
207	AKT1	1.1481	0.0152
11319	ECD	1.2034	0.0155
2771	GNAI2	1.2388	0.0157
8974	P4HA2	1.32	0.0166
22794	CASC3	1.3284	0.0169
1277	COL1A1	1.226	0.0169
7852	CXCR4	1.1046	0.0176
79073	TMEM109	1.1269	0.0181
2017	CTTN	1.3321	0.0182
26020	LRP10	1.3161	0.0195
7158	TP53BP1	1.1075	0.0197
1605	DAG1	1.341	0.02
27109	ATP5S	1.4866	0.0207
5110	PCMT1	1.0931	0.0213
3895	KTN1	1.2008	0.0216
5721	PSME2	1.1999	0.0217
9703	KIAA0100	1.1602	0.0219
2109	ETFB	1.1919	0.0221
1514	CTSL	1.0685	0.0231
85236	HIST1H2BK	1.0286	0.0233
5831	PYCR1	1.0473	0.024
57019	CIAPIN1	1.1343	0.0253
9761	MLEC	1.4223	0.0254
226	ALDOA	1.0851	0.0254
93487	MAPK1IP1L	0.9836	0.0262
85377	MICALL1	1.0474	0.0271
22827	PUF60	0.9927	0.0275
9943	OXSR1	0.9711	0.0282
11072	DUSP14	1.4715	0.0284
5438	POLR2I	0.996	0.0292
3416	IDE	1.1543	0.0292
6251	RSU1	1.2258	0.0298
10237	SLC35B1	1.0228	0.0305
4172	MCM3	0.9458	0.031
10962	MLLT11	1.0346	0.0312
5982	RFC2	1.3766	0.0313
90861	HN1L	0.9756	0.0315
993	CDC25A	0.9824	0.0316
1398	CRK	1.3777	0.0317
11344	TWF2	1.257	0.0326
9961	MVP	1.1096	0.0328
6195	RPS6KA1	1.0888	0.0328
4303	FOXO4	0.9906	0.0337
9375	TM9SF2	0.9183	0.0339
481	ATP1B1	0.9401	0.0339
9797	TATDN2	0.934	0.0345
3028	HSD17B10	1.4172	0.0351
10273	STUB1	1.0599	0.0354
9053	MAP7	1.0911	0.0356
47	ACLY	1.0829	0.0369
25	ABL1	1.208	0.0378
23131	GPATCH8	0.9441	0.0385
27336	HTATSF1	0.9845	0.039
22908	SACM1L	1.0224	0.0393
8826	IQGAP1	0.9308	0.0393
6599	SMARCC1	0.9024	0.0395
6659	SOX4	1.107	0.0401
5696	PSMB8	0.9347	0.0401
55699	IARS2	0.9582	0.0408
55604	LRRC16A	1.0396	0.0408
5092	PCBD1	1.2275	0.041
11004	KIF2C	0.8723	0.0413
7750	ZMYM2	1.8069	0.0422
3098	HK1	1.0174	0.0431
4154	MBNL1	0.8689	0.0437
7874	USP7	1.0129	0.0445
54505	DHX29	0.9174	0.0451
10845	CLPX	1.1299	0.0454
4651	MYO10	0.9641	0.0456
5921	RASA1	1.0983	0.0458
8270	LAGE3	1.0681	0.0459
7982	ST7	0.8699	0.0467
1802	DPH2	0.8951	0.0473
4312	MMP1	5.1231	0.0474
6709	SPTAN1	0.9089	0.0475
10776	ARPP19	1.0018	0.0485
142	PARP1	0.9867	0.0492
22883	CLSTN1	1.0796	0.0502
63874	ABHD4	0.9983	0.0509
7994	KAT6A	1.077	0.0509
9805	SCRN1	1.1095	0.0527
8573	CASK	1.056	0.0527
23212	RRS1	1.3956	0.053
10557	RPP38	1.027	0.0534
6597	SMARCA4	1.149	0.0545
5899	RALB	2.0691	0.0558
10921	RNPS1	1.1954	0.0578
3315	HSPB1	1.0499	0.0585
22823	MTF2	2.0478	0.0603
3482	IGF2R	1.0603	0.0608
896	CCND3	0.9509	0.0622
9709	HERPUD1	1.5992	0.0627
10046	MAMLD1	0.8537	0.0632
55818	KDM3A	0.9832	0.0634
102	ADAM10	0.8874	0.0639
24149	ZNF318	1.2934	0.0654
51495	HACD3	1.0332	0.0661
2908	NR3C1	1.2383	0.0677
23029	RBM34	1.4575	0.0678
29763	PACSIN3	1.2792	0.07
30	ACAA1	1.0382	0.07
5715	PSMD9	0.9894	0.0713
5018	OXA1L	1.055	0.0721
3800	KIF5C	1.1211	0.074
9637	FEZ2	1.3897	0.0782
9221	NOLC1	0.9956	0.0784
9217	VAPB	0.9961	0.0788
5236	PGM1	0.959	0.082
868	CBLB	1.1611	0.0841
51097	SCCPDH	0.9142	0.0865
16	AARS	1.1427	0.087
55793	FAM63A	4.0791	0.0883
8914	TIMELESS	0.9358	0.0883
835	CASP2	4.0478	0.089
1956	EGFR	4.047	0.09
30001	ERO1L	0.9027	0.0911
7048	TGFBR2	1.261	0.0924
2548	GAA	0.9921	0.0943
8396	PIP4K2B	0.9784	0.0979
5547	PRCP	1.0251	0.0986
4582	MUC1	0.9881	0.10780000000000001
9738	CCP110	3.4223	0.1082
2553	GABPB1	0.921	0.1086
1534	CYB561	1.077	0.1087
56940	DUSP22	0.8922	0.1112
5566	PRKACA	1.1462	0.1123
84890	ADO	3.8113	0.1166
10695	CNPY3	1.1387	0.1179
23013	SPEN	2.2763	0.1208
51293	CD320	0.9232	0.1248
9903	KLHL21	3.7122	0.1273
7690	ZNF131	1.3989	0.1299
8727	CTNNAL1	2.6357	0.1349
22926	ATF6	0.8593	0.135
642	BLMH	0.9408	0.1475
1759	DNM1	1.0934	0.151
2356	FPGS	0.8718	0.1547
6988	TCTA	1.4998	0.1711
11014	KDELR2	0.8605	0.1745
10904	BLCAP	2.2453	0.1775
8869	ST3GAL5	3.2404	0.1802
3206	HOXA10	0.9217	0.1913
10523	CHERP	0.8588	0.2049
57804	POLD4	3.1777	0.2079
5601	MAPK9	2.9711	0.2251
6894	TARBP1	1.1722	0.237
7466	WFS1	2.4318	0.2541
6909	TBX2	2.6643	0.312
3383	ICAM1	2.4839	0.3535
10190	TXNDC9	-2.0362	0.0013
581	BAX	-2.2765	0.0016
8321	FZD1	-1.9265	0.002
3553	IL1B	-1.7559	0.004
5290	PIK3CA	-1.6248	0.0043
9650	MTFR1	-1.5412	0.005
9670	IPO13	-1.5665	0.0052
2264	FGFR4	-1.4959	0.0052
93594	TBC1D31	-1.6267	0.0065
1616	DAXX	-1.3525	0.0074
2886	GRB7	-1.8243	0.0078
9134	CCNE2	-2.2844	0.008
1677	DFFB	-1.4757	0.008
23011	RAB21	-1.4551	0.0081
9491	PSMF1	-1.5072	0.009
9915	ARNT2	-1.3169	0.0091
26064	RAI14	-1.3654	0.0094
3551	IKBKB	-1.6849	0.0109
2263	FGFR2	-1.3038	0.0112
27242	TNFRSF21	-1.4047	0.0118
902	CCNH	-1.4347	0.0125
64428	NARFL	-1.1918	0.0127
51056	LAP3	-1.3133	0.013
51053	GMNN	-1.4975	0.013
58472	SQRDL	-1.7626	0.0131
5654	HTRA1	-1.4332	0.0136
1459	CSNK2A2	-1.2494	0.015
9246	UBE2L6	-1.2531	0.0152
7016	TESK1	-1.1312	0.0155
25805	BAMBI	-1.2406	0.0155
5613	PRKX	-1.4664	0.0161
8446	DUSP11	-1.277	0.0161
79090	TRAPPC6A	-1.2932	0.0163
7015	TERT	-1.128	0.0167
54850	FBXL12	-1.1716	0.0169
6657	SOX2	-1.4975	0.0172
79170	PRR15L	-1.0897	0.0175
4616	GADD45B	-1.1418	0.0196
3156	HMGCR	-1.5479	0.0202
23161	SNX13	-1.0629	0.0204
54438	GFOD1	-1.1771	0.0212
51422	PRKAG2	-1.1032	0.0226
55825	PECR	-1.424	0.0228
1050	CEBPA	-1.1224	0.0245
79071	ELOVL6	-1.024	0.0253
6810	STX4	-1.0378	0.0255
5792	PTPRF	-1.1417	0.026
4925	NUCB2	-1.1906	0.0261
3280	HES1	-1.2658	0.0262
6793	STK10	-1.1412	0.0269
5743	PTGS2	-1.0147	0.0272
8900	CCNA1	-1.06	0.0275
1509	CTSD	-1.2622	0.0279
652	BMP4	-0.9728	0.0281
8318	CDC45	-1.1218	0.0304
79094	CHAC1	-1.7461	0.0313
10123	ARL4C	-0.9512	0.0315
4817	NIT1	-0.9268	0.0322
10206	TRIM13	-0.9608	0.0331
9016	SLC25A14	-1.1355	0.034
11000	SLC27A3	-0.9648	0.0341
3308	HSPA4	-1.0073	0.0359
9842	PLEKHM1	-0.9285	0.0373
51015	ISOC1	-1.0386	0.0377
831	CAST	-1.103	0.0377
9533	POLR1C	-0.9	0.038
8520	HAT1	-1.0194	0.0382
29978	UBQLN2	-1.2812	0.0386
5106	PCK2	-0.9041	0.0387
55179	FAIM	-1.0794	0.0394
79716	NPEPL1	-0.8839	0.0408
836	CASP3	-0.9445	0.0413
727	C5	-0.9538	0.0421
51071	DERA	-0.8542	0.0423
23536	ADAT1	-0.8934	0.0436
843	CASP10	-1.1688	0.0439
10276	NET1	-1.0793	0.0453
6622	SNCA	-1.1893	0.0469
11073	TOPBP1	-1.1729	0.0505
1647	GADD45A	-1.3142	0.0509
10775	POP4	-1.0753	0.051
9170	LPAR2	-1.7836	0.0519
5467	PPARD	-0.9316	0.0521
7020	TFAP2A	-1.023	0.0526
7082	TJP1	-0.8888	0.0537
7043	TGFB3	-0.8936	0.0543
26993	AKAP8L	-0.8828	0.0543
2184	FAH	-1.0064	0.0544
26136	TES	-1.4461	0.0548
55893	ZNF395	-0.8935	0.0555
56889	TM9SF3	-0.8662	0.0557
94239	H2AFV	-0.9042	0.0564
54205	CYCS	-0.8723	0.0585
29103	DNAJC15	-1.0783	0.0592
10513	APPBP2	-1.1444	0.0601
6850	SYK	-0.9484	0.0679
6944	VPS72	-1.0686	0.0699
388650	FAM69A	-1.0344	0.0724
9653	HS2ST1	-0.8521	0.0739
4931	NVL	-2.3706	0.0752
3454	IFNAR1	-1.737	0.0768
51024	FIS1	-4.2273	0.078
81533	ITFG1	-4.1557	0.0781
10782	ZNF274	-1.6847	0.079
5909	RAP1GAP	-1.1106	0.079
1027	CDKN1B	-3.5978	0.0803
10644	IGF2BP2	-1.19	0.0814
9093	DNAJA3	-4.1172	0.0823
5699	PSMB10	-0.8642	0.0911
847	CAT	-1.0111	0.0927
1906	EDN1	-1.7993	0.0929
695	BTK	-0.8971	0.0947
23368	PPP1R13B	-0.9036	0.0956
1500	CTNND1	-0.8741	0.1028
23149	FCHO1	-0.853	0.1059
54807	ZNF586	-1.1584	0.1246
1399	CRKL	-0.9384	0.1489
55748	CNDP2	-2.9695	0.15310000000000001
501	ALDH7A1	-1.3854	0.1677
4893	NRAS	-1.0539	0.1682
8804	CREG1	-3.3092	0.1684
8243	SMC1A	-2.2241	0.1816
58478	ENOPH1	-3.2832	0.19
1950	EGF	-0.9198	0.2306
1212	CLTB	-2.4308	0.2415
4208	MEF2C	-2.3891	0.2605
994	CDC25B	-2.8256	0.2759
10491	CRTAP	-1.0168	0.3932
79080	CCDC86	-1.0046	0.4397
